,date,home_team,away_team,home_score,away_score
1489,2026-03-31,Ivory Coast,Scotland,1.0,0.0
1490,2026-03-31,Jordan,Nigeria,2.0,2.0
1491,2026-03-31,Mexico,Belgium,1.0,1.0
1492,2026-03-31,Morocco,Paraguay,2.0,1.0
1493,2026-03-31,Netherlands,Ecuador,1.0,1.0
1494,2026-03-31,Norway,Switzerland,0.0,0.0
1495,2026-03-31,Senegal,Gambia,3.0,1.0
1496,2026-03-31,Serbia,Saudi Arabia,2.0,1.0
1497,2026-03-31,South Africa,Panama,1.0,2.0
1498,2026-03-31,Spain,Egypt,0.0,0.0
1499,2026-03-31,United States,Portugal,0.0,2.0
1500,2026-03-31,DR Congo,Jamaica,1.0,0.0
1501,2026-03-31,Iraq,Bolivia,2.0,1.0
1502,2026-03-31,Bosnia and Herzegovina,Italy,1.0,1.0
1503,2026-03-31,Sweden,Poland,3.0,2.0
1504,2026-03-31,Kosovo,Turkey,0.0,1.0
1505,2026-03-31,Czech Republic,Denmark,2.0,2.0
1506,2026-03-31,Australia,Curaçao,5.0,1.0
1507,2026-05-22,Mexico,Ghana,2.0,0.0
1508,2026-05-26,Morocco,Burundi,5.0,0.0
1509,2026-05-28,Republic of Ireland,Qatar,1.0,0.0
1510,2026-05-28,Egypt,Russia,1.0,0.0
1511,2026-05-29,Andorra,Iraq,0.0,1.0
1512,2026-05-29,Bosnia and Herzegovina,North Macedonia,0.0,0.0
1513,2026-05-29,Iran,Gambia,3.0,1.0
1514,2026-05-29,South Africa,Nicaragua,0.0,0.0
1515,2026-05-30,Ecuador,Saudi Arabia,2.0,1.0
1516,2026-05-30,South Korea,Trinidad and Tobago,5.0,0.0
1517,2026-05-30,Mexico,Australia,1.0,0.0
1518,2026-05-30,Scotland,Curaçao,4.0,1.0
1519,2026-05-31,Brazil,Panama,6.0,2.0
1520,2026-05-31,Cape Verde,Serbia,3.0,0.0
1521,2026-05-31,Czech Republic,Kosovo,2.0,1.0
1522,2026-05-31,Germany,Finland,4.0,0.0
1523,2026-05-31,Switzerland,Jordan,4.0,1.0
1524,2026-05-31,United States,Senegal,3.0,2.0
1525,2026-05-31,Japan,Iceland,1.0,0.0
1526,2026-06-01,Austria,Tunisia,1.0,0.0
1527,2026-06-01,Canada,Uzbekistan,2.0,0.0
1528,2026-06-01,Colombia,Costa Rica,3.0,1.0
1529,2026-06-01,Norway,Sweden,3.0,1.0
1530,2026-06-01,Turkey,North Macedonia,4.0,0.0
1531,2026-06-02,Croatia,Belgium,0.0,2.0
1532,2026-06-02,Haiti,New Zealand,4.0,0.0
1533,2026-06-02,Morocco,Madagascar,4.0,0.0
1534,2026-06-02,Wales,Ghana,1.0,1.0
1535,2026-06-03,DR Congo,Denmark,0.0,0.0
1536,2026-06-03,South Korea,El Salvador,1.0,0.0
1537,2026-06-03,Netherlands,Algeria,0.0,1.0
1538,2026-06-03,Panama,Dominican Republic,4.0,2.0
1539,2026-06-04,France,Ivory Coast,1.0,2.0
1540,2026-06-04,Guatemala,Czech Republic,1.0,5.0
1541,2026-06-04,Iran,Mali,2.0,0.0
1542,2026-06-04,Mexico,Serbia,5.0,1.0
1543,2026-06-04,Spain,Iraq,1.0,1.0
1544,2026-06-04,Sweden,Greece,2.0,2.0
1545,2026-06-05,Canada,Republic of Ireland,1.0,1.0
1546,2026-06-05,Haiti,Peru,1.0,2.0
1547,2026-06-05,Paraguay,Nicaragua,4.0,0.0
1548,2026-06-05,Puerto Rico,Saudi Arabia,0.0,3.0
1549,2026-06-06,Argentina,Honduras,2.0,0.0
1550,2026-06-06,Australia,Switzerland,1.0,1.0
1551,2026-06-06,Belgium,Tunisia,5.0,0.0
1552,2026-06-06,Bermuda,Cape Verde,3.0,0.0
1553,2026-06-06,Bolivia,Scotland,0.0,4.0
1554,2026-06-06,Brazil,Egypt,2.0,1.0
1555,2026-06-06,England,New Zealand,1.0,0.0
1556,2026-06-06,Jamaica,South Africa,0.0,1.0
1557,2026-06-06,Panama,Bosnia and Herzegovina,1.0,1.0
1558,2026-06-06,Portugal,Chile,2.0,1.0
1559,2026-06-06,Qatar,El Salvador,0.0,0.0
1560,2026-06-06,United States,Germany,1.0,2.0
1561,2026-06-06,Venezuela,Turkey,1.0,2.0
1562,2026-06-07,Croatia,Slovenia,2.0,1.0
1563,2026-06-07,Ecuador,Guatemala,3.0,0.0
1564,2026-06-07,Jordan,Colombia,0.0,2.0
1565,2026-06-07,Morocco,Norway,1.0,1.0
1566,2026-06-08,France,Northern Ireland,3.0,1.0
1567,2026-06-08,Netherlands,Uzbekistan,2.0,1.0
1568,2026-06-08,Peru,Spain,1.0,3.0
1569,2026-06-09,Argentina,Iceland,3.0,0.0
1570,2026-06-09,DR Congo,Chile,1.0,2.0
1571,2026-06-09,Saudi Arabia,Senegal,0.0,0.0
1572,2026-06-09,Iraq,Venezuela,0.0,2.0
1573,2026-06-10,Bolivia,Algeria,0.0,4.0
1574,2026-06-10,England,Costa Rica,3.0,0.0
1575,2026-06-10,Portugal,Nigeria,2.0,1.0
